"5105601328","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001075","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","18167.94","ST","DEM","177667.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004942","00010","026","1000","","EUR","","","00000","","0000","0000","0000001075","003","80-200C","ST","177667.000","0.20","0.00","","1","0","0.000","0.00","35533.40","0.000","","0.00","S","","","","","","X","X","","","Kolben A 80/33x128  klar EMG","1","1","0.000","0.00","X","1200","","0.00","35533.40","","","35533.40","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601261","000001","1998","0001","0.00","0.00","0.00","","19980201","19980201","","0.00","0.00","","0.00","0.00","SRV-1","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","","X","","","0.00","","DEM","0.000","0.000","0.000","LE","0","0","0.000","0.000","LE","4500004870","00010","007","1000","","EUR","U","","00000","","0000","0000","SRV-1","007","","","0.000","0.00","0.00","","1","1","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","Büro-Service","1","1","0.000","0.00","","1000","","0.00","200.00","","","0.00","",0,"","","","","","","","","0000001000","INT","","","0000000000","","00000000","0000400000","","",""
"5105601329","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001070","ECW_00_800","0.00","0.00","","","","1996.17","","0000","DEM","260.37","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601261","000001","1998","0002","0.00","0.00","0.00","","19980201","19980201","","0.00","0.00","","0.00","0.00","SRV-1","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","","X","","","0.00","","DEM","0.000","0.000","0.000","LE","0","0","0.000","0.000","LE","4500004870","00010","007","1000","","EUR","U","","00000","","0000","0000","SRV-1","007","","","0.000","0.00","0.00","","1","1","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","Büro-Service","1","1","0.000","0.00","","1000","","0.00","300.00","","","0.00","",0,"","","","","","","","","0000001200","INT","","","0000000000","","00000000","0000400000","","",""
"5105601329","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001070","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","887.50","M","DEM","86790.000","0.000","0.000","M","0","0","0.000","0.000","M","4500004943","00010","026","1000","","EUR","","","00000","","0000","0000","0000001070","003","XX-200","M","86790.000","0.02","0.00","","1","0","0.000","0.00","1735.80","0.000","","0.00","S","","","","","","","X","","","Folie 330x0\,03","1","1","0.000","0.00","X","1200","","0.00","1735.80","","","1735.80","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601267","000000","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","30.00","R3000","ECW_00_800","0.00","0.00","","","","2000.00","","0000","USD","0.00","","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","USD","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601330","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001065","ECW_00_800","0.00","0.00","","","","7561.25","","0000","DEM","986.25","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601267","000001","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3000","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","530.00","ST","USD","1000.000","1000.000","0.000","ST","0","0","0.000","0.000","KAR","4500004874","00010","R30","R300","","USD","","","00000","","0000","0000","R3000","R1111","R100000","KAR","100.000","0.53","0.00","","1","0","100.000","560.00","530.00","0.000","","0.00","S","","","","","","","X","","","Yoghurt all natural","1","10","0.000","0.00","X","R300","","0.00","530.00","","","530.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601330","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001065","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","3361.74","ST","DEM","13150.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004944","00010","026","1000","","EUR","","","00000","","0000","0000","0000001065","008","YY-120","ST","13150.000","0.50","0.00","","1","0","0.000","0.00","6575.00","0.000","","0.00","S","","","","","","","X","","","Karton\, 100 Stück","1","1","0.000","0.00","X","1200","","0.00","6575.00","","","6575.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601267","000002","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3000","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","1440.00","ST","USD","1500.000","0.000","0.000","ST","0","0","0.000","0.000","KAR","4500004874","00020","R30","R300","","USD","","","00000","","0000","0000","R3000","R1111","R100001","KAR","150.000","0.96","0.00","","1","0","0.000","0.00","1440.00","0.000","","0.00","S","","","","","","","X","","","Fauna margarine","1","10","0.000","0.00","X","R300","","0.00","1440.00","","","1440.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601331","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","69200.10","","0000","DEM","9026.10","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000000","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","19082.40","","0000","USD","0.00","","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","USD","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601228","000003","1998","0000","0.00","0.00","0.00","","19980116","19980116","1000","0.00","0.00","","0.00","0.00","0000001075","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","8238.45","ST","DEM","80565.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004849","00030","008","1000","","EUR","","","00000","","0000","0000","0000001075","003","","ST","80565.000","0.20","0.00","","1","0","0.000","0.00","16113.00","0.000","","0.00","S","","","","","","","","","","Kolben A 60/33x128  rot EMG","1","1","0.000","0.00","X","","","0.00","16113.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601331","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","30766.48","M","DEM","60174.000","0.000","0.000","M","0","0","0.000","0.000","M","4500004945","00010","026","1000","","EUR","","","00000","","0000","0000","0000001001","003","YY-250","M","60174.000","1.00","0.00","","1","0","0.000","0.00","60174.00","0.000","","0.00","S","","","","","","X","X","","","MDH 0\,10000 mm bl.ggl","1","1","0.000","0.00","X","1200","","0.00","60174.00","","","60174.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000001","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","400.00","ST","USD","20.000","0.000","0.000","KAR","0","0","0.000","0.000","KAR","4500004875","00010","R30","R300","","USD","","","00000","","0000","0000","R3002","R1131","R100009","KAR","20.000","20.00","0.00","","1","0","0.000","0.00","400.00","0.000","","0.00","S","","","","","","","X","","","Screwdriver (cross-head)","1","10","0.000","0.00","X","R301","","0.00","400.00","","","400.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601305","000000","1998","0000","0.00","0.00","0.00","","19980415","19980415","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","1820.83","","0000","DEM","237.50","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601332","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","1820.83","","0000","DEM","237.50","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601274","000000","1998","0000","0.00","0.00","0.00","","19980202","19980202","1000","0.00","0.00","","0.00","0.00","0000001103","ECW_00_800","0.00","0.00","","","","300.00","","0000","DEM","0.00","","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601228","000004","1998","0000","0.00","0.00","0.00","","19980116","19980116","1000","0.00","0.00","","0.00","0.00","0000001075","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","9231.07","ST","DEM","90272.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004849","00040","008","1000","","EUR","","","00000","","0000","0000","0000001075","003","","ST","90272.000","0.20","0.00","","1","0","0.000","0.00","18054.40","0.000","","0.00","S","","","","","","","","","","Kolben A 60/33x128  gelb EMG","1","1","0.000","0.00","X","","","0.00","18054.40","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000002","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","2000.00","ST","USD","20.000","0.000","0.000","KAR","0","0","0.000","0.000","KAR","4500004875","00020","R30","R300","","USD","","","00000","","0000","0000","R3002","R1131","R100010","KAR","20.000","100.00","0.00","","1","0","0.000","0.00","2000.00","0.000","","0.00","S","","","","","","","X","","","Hammer\, 20 oz framing","1","8","0.000","0.00","X","R301","","0.00","2000.00","","","2000.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
